,id_fila,x_fila,y_fila,z_fila,ra_fila,dec_fila,redshift_fila
0,0.0,-532.21,-360.181,839.043,214.08875899453162,52.55104505764523,0.2595031764443827
1,0.0,-531.671,-364.771,848.417,214.4533975392246,52.76619950179637,0.26179908620817915
2,0.0,-529.638,-366.922,856.001,214.71339802929185,53.03088288245626,0.26331603339034554
3,0.0,-527.132,-366.916,859.889,214.84026924789066,53.24364580010132,0.2638084501360261
4,0.0,-525.636,-366.716,860.848,214.90199774503878,53.331671529089036,0.2637996967723568
5,1.0,-532.21,-360.181,839.043,214.08875899453162,52.55104505764523,0.2595031764443827
6,1.0,-533.01,-356.112,836.045,213.74748093919104,52.52127343260605,0.25862312974486046
7,1.0,-533.327,-352.618,835.2,213.47134607349702,52.56545863027375,0.2581811737517059
8,1.0,-533.04,-350.228,835.424,213.30646957517982,52.64018551249675,0.25798035979665285
9,2.0,-314.874,-223.2,502.852,215.33111058283075,52.492364779247524,0.15166794896351202
10,2.0,-312.836,-222.784,502.587,215.4563066753431,52.61444196305191,0.15132882769553044
11,2.0,-310.151,-221.13,503.513,215.48793075882386,52.89234909446694,0.1510393062941041
12,2.0,-306.183,-217.087,504.899,215.33704588892212,53.3735455334772,0.15048458129692746
13,2.0,-302.472,-212.729,504.609,215.11877632541146,53.76528382435141,0.14961042031064115
14,2.0,-300.972,-210.714,503.302,214.99631286130366,53.87115331443221,0.149000062048989
15,2.0,-301.118,-210.432,502.946,214.94722318173237,53.85496446688252,0.14892269319685278
16,3.0,-314.874,-223.2,502.852,215.33111058283075,52.492364779247524,0.15166794896351202
17,3.0,-320.757,-225.044,505.435,215.0536060238791,52.21604927030201,0.15306538704035577
18,3.0,-325.379,-224.924,511.09,214.65485383508937,52.26226747165328,0.15474219350273705
19,3.0,-328.592,-221.816,517.757,214.02131448034646,52.55826317938054,0.1561917672020806
20,3.0,-330.955,-218.437,521.681,213.42561914471753,52.76064700027707,0.15698113248355108
21,3.0,-332.454,-217.499,523.312,213.19362799643002,52.79550786393305,0.15741523097847143
22,3.0,-333.232,-218.364,524.603,213.23647304944572,52.78548760982223,0.15784031400385706
23,3.0,-333.589,-219.588,525.723,213.35527566120044,52.777211094689925,0.1582083532475988
24,4.0,-393.433,-262.181,614.459,213.6792110937852,52.42396090257989,0.1870599318182303
25,4.0,-394.064,-262.672,614.133,213.68630940474762,52.362584970194554,0.18711759226355792
26,4.0,-395.024,-263.232,612.777,213.67828389180306,52.23643823299155,0.1870179794878055
27,5.0,-393.433,-262.181,614.459,213.6792110937852,52.42396090257989,0.1870599318182303
28,5.0,-394.392,-262.741,613.103,213.6712557268065,52.29785636777727,0.18695973220012577
29,5.0,-395.024,-263.232,612.777,213.67828389180306,52.23643823299155,0.1870179794878055
30,6.0,-346.977,-245.063,558.671,215.23280596045595,52.75198281497985,0.16859232435558025
31,6.0,-349.764,-247.397,559.081,215.27274368154494,52.53756622739707,0.16922396655824404
32,6.0,-351.426,-250.805,559.989,215.5146145113328,52.368222104624074,0.16991195773893403
33,6.0,-352.503,-254.382,561.024,215.8159088602668,52.22995967356974,0.17057036472384893
34,7.0,-346.977,-245.063,558.671,215.23280596045595,52.75198281497985,0.16859232435558025
35,7.0,-342.329,-246.182,559.358,215.72136988204338,52.99016040918077,0.16825584199929575
36,7.0,-339.325,-247.649,559.942,216.1230272563603,53.12168222355621,0.1681362490690884
37,8.0,-562.437,-417.948,872.177,216.61611027930124,51.22087517203572,0.2758129411483016
38,8.0,-566.428,-417.299,871.06,216.37982800662036,51.072493274256146,0.2760511783592745
39,8.0,-568.74,-416.47,870.949,216.21411779937603,51.01432301787856,0.2762566635913213
40,8.0,-569.542,-416.012,871.168,216.1456073873653,51.0063871508326,0.27636445738511
41,9.0,-562.437,-417.948,872.177,216.61611027930124,51.22087517203572,0.2758129411483016
42,9.0,-559.34,-417.811,873.022,216.75868059161854,51.350505215040386,0.27556296040821565
43,9.0,-557.573,-418.356,872.32,216.8814871298588,51.37160417448271,0.275238312946276
44,9.0,-556.786,-419.128,871.018,216.9710872073943,51.336490320147426,0.2749421400324544
45,10.0,-553.576,-418.29,915.092,217.0752197432154,52.82993968836077,0.2836575733864747
46,10.0,-559.532,-421.635,914.877,216.99982987663086,52.5552815382298,0.2847022243374084
47,10.0,-561.791,-422.396,914.724,216.93855110231632,52.46144336415025,0.2850359761771469
48,11.0,-553.576,-418.29,915.092,217.0752197432154,52.82993968836077,0.2836575733864747
49,11.0,-550.105,-412.947,913.632,216.8944368355311,53.024760640480324,0.2823899127238291
50,11.0,-550.87,-410.154,911.772,216.66977697258338,53.01109968809376,0.2818263877784462
51,11.0,-553.603,-408.907,909.864,216.45063478318633,52.89518171488835,0.281654490708811
52,11.0,-556.149,-408.732,908.312,216.31337704509113,52.770210882911556,0.28163827312200024
53,11.0,-558.491,-409.406,907.108,216.24355807885487,52.64222391679544,0.28175177572824
54,11.0,-560.26,-409.307,906.262,216.15060022668663,52.56182570999403,0.2817940815657996
55,11.0,-561.69,-409.349,905.749,216.08385467363365,52.49915779490286,0.2818765138053964
56,11.0,-563.493,-410.811,906.005,216.0936824407102,52.414801468850335,0.28230528927363613
57,11.0,-565.458,-412.788,907.837,216.12968607239227,52.36163019313111,0.28313659220206977
58,11.0,-566.777,-414.399,910.067,216.1724043561176,52.34995843904656,0.2839325273567644
59,11.0,-567.241,-415.126,911.086,216.19791795508954,52.34926600377623,0.2842773209540603
60,12.0,-551.988,-418.251,882.297,217.15184837570888,51.870246431656994,0.27656444011390297
61,12.0,-548.541,-419.43,887.945,217.40255344791734,52.12916770682026,0.27741183908336936
62,12.0,-546.101,-420.05,889.754,217.56676664635276,52.24836534149303,0.27753719043248454
63,13.0,-551.988,-418.251,882.297,217.15184837570888,51.870246431656994,0.27656444011390297
64,13.0,-555.323,-417.888,875.628,216.96195120329503,51.56072175911532,0.2755799632975409
65,13.0,-556.871,-418.356,872.357,216.91614488098472,51.39529949124349,0.2751533141986839
66,13.0,-556.786,-419.128,871.018,216.9710872073943,51.336490320147426,0.2749421400324544
67,14.0,-576.173,-403.125,909.331,214.97893047440775,52.28479780713786,0.28395371102809097
68,14.0,-574.692,-406.548,910.528,215.27631115338843,52.29138736711896,0.28432855210509467
69,14.0,-574.704,-408.226,911.672,215.3870891875788,52.287621821283985,0.2847283954052519
70,14.0,-576.389,-408.917,912.761,215.3536513298012,52.25102945419644,0.2852459006425908
71,14.0,-579.529,-408.537,912.9,215.18179290868576,52.16336789845973,0.2856570672315188
72,14.0,-583.955,-406.574,912.45,214.8472567005487,52.051987826915685,0.28597072286177266
73,14.0,-587.822,-404.864,912.888,214.55723324583394,51.979307706619686,0.2864236106847039
