,id_fila,x_fila,y_fila,z_fila,ra_fila,dec_fila,redshift_fila
0,0.0,-1.83646,-291.145,650.829,269.6385992828775,65.89846605106175,0.17138567449644618
1,0.0,-2.23342,-290.686,647.04,269.559789525745,65.80712629381559,0.1704728779413192
2,0.0,-2.20394,-289.634,644.307,269.5640220998701,65.79413057377738,0.169740719585485
3,0.0,-1.73019,-288.334,643.522,269.65619248879904,65.864555397054,0.1694278777453748
4,1.0,-1.83646,-291.145,650.829,269.6385992828775,65.89846605106175,0.17138567449644618
5,1.0,-5.60404,-293.495,653.227,268.906118239545,65.80170443409918,0.17217982981995653
6,1.0,-9.18961,-295.683,654.811,268.2198623554584,65.68784395461088,0.17277637389610562
7,1.0,-12.7826,-296.875,654.987,267.5345282124334,65.59747657326514,0.1729535162882752
8,1.0,-16.5837,-296.834,655.244,266.8022892557255,65.59528405903076,0.17302741402379954
9,1.0,-19.7028,-296.247,656.478,266.19497509482903,65.6644650041343,0.173268372704777
10,1.0,-21.7435,-295.822,657.804,265.79620679926506,65.72821436319238,0.1735424063991724
11,2.0,-0.367686,-426.216,898.025,269.9505723605871,64.61028142943869,0.24309869492916433
12,2.0,1.21715,-427.328,896.539,270.1631940089313,64.51548731480305,0.24287419459268988
13,2.0,2.61311,-427.547,896.004,270.35017977014024,64.49046751102735,0.24277388262992886
14,2.0,3.08319,-427.09,896.003,270.4136147083033,64.5140868645432,0.242722867479001
15,3.0,-0.367686,-426.216,898.025,269.9505723605871,64.61028142943869,0.24309869492916433
16,3.0,1.56152,-426.435,897.46,270.209804790274,64.58476277749847,0.24299074233057816
17,3.0,3.08319,-427.09,896.003,270.4136147083033,64.5140868645432,0.242722867479001
18,4.0,-6.3263,-362.264,852.133,268.9995322476866,66.96524211256718,0.22548353051743328
19,4.0,-10.2495,-365.337,853.834,268.39299306280833,66.82681835686095,0.22620620625002918
20,4.0,-13.3388,-366.397,855.674,267.9150495863538,66.80580549593651,0.22675968542553426
21,4.0,-12.7166,-364.667,857.315,268.0028014994694,66.94452522579516,0.22697142261451272
22,4.0,-9.20452,-361.44,854.894,268.54120687926877,67.07521828004501,0.22606171691100427
23,4.0,-5.56477,-358.297,848.353,269.11020130704054,67.10103885689922,0.2241875937951843
24,4.0,-2.92843,-355.887,842.903,269.52855009350657,67.10906353211055,0.2226514197209748
25,4.0,-0.399562,-354.222,840.138,269.93537045540876,67.13855119000648,0.22182872498751716
26,4.0,1.89152,-353.326,839.005,270.3067282836315,67.162529109749,0.22147137232270114
27,4.0,2.89278,-353.302,839.357,270.4691181520106,67.17212288948339,0.22155304480259028
28,4.0,3.15009,-353.67,840.319,270.51031212573054,67.1741358144959,0.22181789296973978
29,4.0,3.23384,-353.962,840.948,270.5234466657453,67.17251509222332,0.22199614125624287
30,5.0,-6.3263,-362.264,852.133,268.9995322476866,66.96524211256718,0.22548353051743328
31,5.0,-7.55398,-360.769,853.223,268.8004846932092,67.07535484175853,0.22559407269773163
32,5.0,-5.56477,-358.297,848.353,269.11020130704054,67.10103885689922,0.2241875937951843
33,5.0,-2.92843,-355.887,842.903,269.52855009350657,67.10906353211055,0.2226514197209748
34,5.0,-0.399562,-354.222,840.138,269.93537045540876,67.13855119000648,0.22182872498751716
35,5.0,1.89152,-353.326,839.005,270.3067282836315,67.162529109749,0.22147137232270114
36,5.0,2.89278,-353.302,839.357,270.4691181520106,67.17212288948339,0.22155304480259028
37,5.0,3.15009,-353.67,840.319,270.51031212573054,67.1741358144959,0.22181789296973978
38,5.0,3.23384,-353.962,840.948,270.5234466657453,67.17251509222332,0.22199614125624287
39,6.0,4.84075,-435.26,916.165,270.63718951977575,64.58674366335003,0.24837730462308058
40,6.0,5.9958,-437.003,919.767,270.7860643541397,64.58441425900057,0.2494222969834637
41,6.0,5.1141,-438.683,920.076,270.667915266648,64.50715005615955,0.24968214632041993
42,6.0,0.263896,-439.873,921.329,270.0343738424872,64.47864011098385,0.2501075348878072
43,6.0,-6.0368,-439.989,923.583,269.21393157488137,64.52507651551042,0.2506561197592828
44,6.0,-10.9457,-438.605,924.842,268.570439757229,64.62051369102988,0.2508084581484411
45,6.0,-14.8049,-436.448,925.928,268.05719545269596,64.74984645865395,0.25083673761055975
46,7.0,4.84075,-435.26,916.165,270.63718951977575,64.58674366335003,0.24837730462308058
47,7.0,2.93088,-432.355,914.038,270.388394911756,64.68457222977932,0.2475501621396414
48,7.0,2.33488,-431.172,912.887,270.31026472506363,64.71751581681266,0.24714692219905637
49,8.0,10.4701,-348.082,773.07,271.72290356151905,65.75019783147553,0.20547665432065937
50,8.0,12.6354,-349.957,766.161,272.0677990512496,65.43654008097826,0.20407821721012326
51,8.0,14.3921,-351.228,760.373,272.3464687534058,65.18875602855461,0.20288123241353082
52,8.0,15.1722,-351.399,757.541,272.47229912435614,65.09455143290204,0.20224894387368864
53,8.0,15.3948,-351.159,756.717,272.5102378962349,65.08505405257358,0.20203408944994422
54,9.0,10.4701,-348.082,773.07,271.72290356151905,65.75019783147553,0.20547665432065937
55,9.0,10.5126,-348.423,773.76,271.7282008819732,65.74827076374726,0.2056728638299403
56,10.0,-18.3096,-424.071,986.621,267.52774496957704,66.72156018713991,0.2640150461236342
57,10.0,-21.2767,-419.455,987.139,267.0961815298174,66.9518870589746,0.26367790342593206
58,10.0,-23.2637,-416.718,987.698,266.8047223368077,67.09276988231673,0.2635436082590098
