,id_fila,x_fila,y_fila,z_fila,ra_fila,dec_fila,redshift_fila
0,0.0,-936.023,-721.149,73.287,217.61207283594757,3.5491191659040324,0.2931070876198238
1,0.0,-936.407,-718.284,75.1389,217.4905109734555,3.642997344121283,0.2927539899533743
2,0.0,-935.589,-715.774,77.1502,217.41785893765314,3.7471276150285333,0.2922091058598767
3,0.0,-932.836,-713.898,79.2887,217.42677626435406,3.8615560351377156,0.2913614741628921
4,0.0,-929.324,-713.099,80.5457,217.50014025003267,3.9335132853198993,0.29051331911772454
5,0.0,-925.785,-713.513,80.144,217.62184895945043,3.92247939350194,0.2898270629466802
6,0.0,-922.488,-714.362,79.4747,217.75370716274395,3.8967694863366,0.28925927087205605
7,0.0,-920.149,-715.303,79.8297,217.86068607468027,3.9183774514577703,0.2889278658272824
8,0.0,-918.794,-716.156,80.6188,217.93471131715677,3.958833667555269,0.28879740179164576
9,0.0,-918.205,-716.505,81.1339,217.96606568103272,3.9848985866119677,0.28874052194531347
10,1.0,-936.023,-721.149,73.287,217.61207283594757,3.5491191659040324,0.2931070876198238
11,1.0,-933.308,-724.808,73.0783,217.83295192887286,3.538765608241442,0.2931279447225371
12,1.0,-929.528,-726.986,72.5974,218.02904496814278,3.520418297205109,0.29268237320679774
13,1.0,-926.206,-726.774,72.0318,218.1205170981656,3.501185821075281,0.2919417418891145
14,1.0,-924.393,-725.364,71.7447,218.12100130798822,3.4940649995863544,0.2913255194306632
15,2.0,-898.709,-691.609,28.2052,217.58038122855962,1.424759806513764,0.27993660205871296
16,2.0,-906.375,-692.604,27.9331,217.3851559035587,1.4027500634500973,0.2817082686794241
17,2.0,-911.078,-689.996,27.156,217.1381108839555,1.361159215640491,0.28227742523612936
18,2.0,-913.415,-686.763,27.2554,216.93815380050097,1.3662375099023494,0.28225631685951563
19,2.0,-915.385,-685.553,30.1501,216.83038918823115,1.5101547071063568,0.28250101134143385
20,2.0,-917.201,-686.205,34.0315,216.80204210904114,1.7017146657355953,0.2830194162460442
21,2.0,-917.228,-689.39,35.7752,216.92858076780306,1.7858408457469725,0.28354645981458215
22,2.0,-914.146,-694.03,34.4021,217.20617990998883,1.7168349643497527,0.2836249341114429
23,2.0,-910.043,-696.646,31.8483,217.43437696265167,1.591780214373333,0.28316016413912354
24,2.0,-907.698,-696.436,30.5339,217.49741063722078,1.528770054152626,0.2826227464127016
25,3.0,-898.709,-691.609,28.2052,217.58038122855962,1.424759806513764,0.27993660205871296
26,3.0,-893.775,-687.59,28.8791,217.57144210659771,1.4670123135083268,0.2782560719074012
27,3.0,-891.815,-685.729,29.1264,217.55718621304294,1.4831031544949125,0.2775461451910071
28,4.0,-913.094,-743.959,63.4779,219.17201678328883,3.0849861885232324,0.29194157318711095
29,4.0,-914.424,-745.504,55.4266,219.18938656489897,2.689739678866353,0.2923682345222803
30,4.0,-915.01,-744.951,48.5291,219.1505928124948,2.3552124071026257,0.2923152204165178
31,4.0,-915.824,-742.379,41.9018,219.02868007641231,2.035574397171484,0.2919835126767913
