,id_fila,x_fila,y_fila,z_fila,ra_fila,dec_fila,redshift_fila
0,0.0,-891.515,-213.844,430.307,193.48846524706047,25.143288545216958,0.2479734570433871
1,0.0,-889.967,-215.22,429.062,193.59478902755953,25.10790282246375,0.2475566329473378
2,0.0,-888.37,-215.273,428.918,193.62154741809306,25.137576826786116,0.24717749196173355
3,0.0,-887.154,-214.321,429.383,193.58144207497168,25.19541164074088,0.2468975605346781
4,0.0,-886.058,-213.673,429.306,193.55802550120777,25.220923173114407,0.24660212079769567
5,1.0,-891.515,-213.844,430.307,193.48846524706047,25.143288545216958,0.2479734570433871
6,1.0,-888.476,-213.742,429.757,193.52669019139142,25.18684845373297,0.24720999286353712
7,1.0,-886.058,-213.673,429.306,193.55802550120777,25.220923173114407,0.24660212079769567
8,2.0,-982.531,-277.973,462.458,195.79701702154273,24.36594997136043,0.2763793018790453
9,2.0,-981.99,-280.514,463.309,195.9424521065188,24.401878342997,0.2765143090268933
10,2.0,-981.476,-282.344,464.864,196.04909046628728,24.473970723875496,0.2766869978578252
11,2.0,-980.276,-282.653,467.569,196.0843992054518,24.62224470766864,0.2767274069418437
12,2.0,-978.909,-281.988,469.883,196.06976265519887,24.761548593248694,0.27662311610431967
13,2.0,-978.338,-281.545,470.626,196.05470020547125,24.81037875689691,0.276544268485511
14,3.0,-982.531,-277.973,462.458,195.79701702154273,24.36594997136043,0.2763793018790453
15,3.0,-983.247,-275.87,461.566,195.6725473028611,24.321900411215694,0.2763106714068788
16,3.0,-983.729,-274.093,460.815,195.56924763233448,24.28720368598709,0.27622544091178397
17,3.0,-983.98,-272.671,460.264,195.48860112539236,24.26443298281385,0.2761320203160086
18,4.0,-931.589,-262.117,436.381,195.7147699389066,24.271454279927756,0.2607439458741656
19,4.0,-929.564,-267.473,432.744,196.05265814868224,24.10289451079614,0.2602376783883338
20,4.0,-925.071,-269.505,429.185,196.2426579315528,24.009625953617743,0.25895911712253045
21,4.0,-917.782,-267.779,427.518,196.2655312655498,24.09284281169541,0.25699124690637154
22,4.0,-909.313,-264.859,429.098,196.23945459664088,24.373599211862956,0.2550253861457628
23,4.0,-901.367,-262.745,431.282,196.25119976958624,24.67203953247693,0.2533068800731963
24,4.0,-895.904,-261.659,431.514,196.281047296693,24.81284167927285,0.25201565204824156
25,4.0,-893.337,-261.171,430.706,196.29651276263718,24.83284499210456,0.25131065159440164
26,4.0,-891.876,-260.868,429.853,196.3038589089802,24.824478984475324,0.2508647597580797
27,5.0,-931.589,-262.117,436.381,195.7147699389066,24.271454279927756,0.2607439458741656
28,5.0,-932.168,-257.941,437.363,195.4673439319972,24.332303449565682,0.2607149479539501
29,5.0,-932.385,-254.388,438.407,195.2609057883953,24.399947278674134,0.2606529728908773
30,5.0,-933.966,-251.237,439.157,195.0561673265103,24.421145943457898,0.26090205024441915
31,5.0,-936.922,-248.777,439.207,194.8703748052226,24.3741699454066,0.2614382317922928
32,5.0,-938.586,-247.33,439.253,194.76261156973007,24.348932555283547,0.26173941892274594
33,5.0,-938.354,-246.44,439.838,194.7152770521695,24.38759644488413,0.26169497948511183
34,6.0,-893.853,-246.444,418.754,195.4140517072831,24.305399736826587,0.24917680031826747
35,6.0,-894.097,-243.933,420.715,195.2603890923605,24.415944002754518,0.24928586927386678
36,6.0,-894.438,-242.422,421.588,195.16471298195114,24.46224903190728,0.24936405738173048
37,7.0,-893.853,-246.444,418.754,195.4140517072831,24.305399736826587,0.24917680031826747
38,7.0,-893.927,-249.195,416.658,195.57657613093141,24.1791169259433,0.24914408671050356
39,7.0,-893.903,-250.947,415.653,195.68111996800295,24.11712166450617,0.24914368572360318
40,8.0,-928.457,-224.595,450.61,193.59869481954632,25.2544932509564,0.25932370512490344
41,8.0,-926.248,-221.991,453.392,193.47768690305978,25.455047344310014,0.25898280148636704
42,8.0,-924.709,-220.335,455.516,193.40224223585074,25.60325161029093,0.2587776398518318
43,8.0,-924.272,-220.143,457.161,193.39708746636597,25.694891270346016,0.25885332369575986
44,8.0,-924.211,-220.738,458.954,193.43284086633068,25.780765277006605,0.25907602105050087
45,8.0,-923.974,-221.264,460.639,193.46701377528584,25.865651319236395,0.25924292873087856
46,9.0,-928.457,-224.595,450.61,193.59869481954632,25.2544932509564,0.25932370512490344
47,9.0,-927.568,-225.215,449.177,193.64741428683058,25.200738496709185,0.25899330022956774
48,9.0,-926.477,-225.194,448.274,193.6616569400352,25.18096868492768,0.25863990909842516
49,9.0,-925.652,-224.944,447.997,193.65876555288645,25.187257094722856,0.25840488024058167
50,10.0,-1012.85,-287.259,492.427,195.8341081772398,25.066990005060898,0.28734681418592156
51,10.0,-1013.71,-289.054,496.961,195.91521774540033,25.24144896288211,0.2881774954881061
52,10.0,-1014.89,-290.321,500.314,195.9637890092535,25.35919469779816,0.28891609608517155
53,10.0,-1016.43,-290.86,502.739,195.9689194821175,25.432300392683473,0.2895852068892539
