,id_fila,x_fila,y_fila,z_fila,ra_fila,dec_fila,redshift_fila
0,0.0,-501.531,-104.304,937.672,191.74840144654752,61.35165113195441,0.26254943944313736
1,0.0,-510.135,-99.9258,937.793,191.08283441107795,60.9998822383173,0.2635357872207695
2,0.0,-516.052,-95.9759,937.855,190.53555926204146,60.76502637096377,0.2641986148512199
3,0.0,-517.445,-93.2121,938.361,190.21169576800344,60.73763101904978,0.26442675845781416
4,0.0,-516.695,-90.0859,939.928,189.8901195594371,60.83803491686059,0.26462158767102156
5,0.0,-515.3,-84.147,942.813,189.27437659998364,61.02252807557147,0.2649826017835151
6,0.0,-513.452,-76.7357,945.573,188.49997647299213,61.23159109067852,0.26524097261414414
7,0.0,-512.207,-72.5057,947.096,188.05700003075484,61.35619026670696,0.265359733571361
8,0.0,-511.146,-72.1701,947.611,188.03662419091435,61.42044108240794,0.26534040916695156
9,0.0,-508.701,-72.9515,946.977,188.1609981826738,61.51221093592278,0.26490364111225856
10,0.0,-505.171,-73.2246,946.028,188.2475884713214,61.64993623393829,0.2642518730288397
11,0.0,-502.589,-71.1854,946.152,188.06160238020453,61.786692260982626,0.263926226365025
12,0.0,-501.482,-67.6301,947.388,187.68059643627015,61.89229751778427,0.2640162207011202
13,0.0,-500.925,-65.1102,948.789,187.40578171104312,61.96899704495252,0.2642319659146091
14,1.0,-501.531,-104.304,937.672,191.74840144654752,61.35165113195441,0.26254943944313736
15,1.0,-500.538,-108.32,935.167,192.21091920732445,61.2936116524038,0.26195494283088583
16,1.0,-498.948,-111.793,932.937,192.62896940174673,61.27399076238175,0.2613398798108227
17,1.0,-497.495,-113.308,931.929,192.83065070261935,61.29910154656771,0.26097124778161884
18,1.0,-496.823,-113.317,931.998,192.8484164395329,61.33179360455886,0.2609048586132451
19,2.0,-481.061,-109.064,920.28,192.7739054361145,61.808727414128946,0.25616863847668997
20,2.0,-485.831,-110.811,926.467,192.84853874076074,61.726044781293396,0.2582205014485577
21,2.0,-489.306,-113.44,929.65,193.05277354877254,61.61793902031496,0.25944947262800955
22,2.0,-491.944,-114.234,930.508,193.07293318207695,61.509114635401204,0.25999065487341166
23,2.0,-494.681,-113.556,930.499,192.928491866941,61.38942709711854,0.26030379690109723
24,2.0,-496.398,-113.296,931.098,192.85674744752995,61.328332449997134,0.26064490112650185
25,2.0,-496.823,-113.317,931.998,192.8484164395329,61.33179360455886,0.2609048586132451
26,3.0,-481.061,-109.064,920.28,192.7739054361145,61.808727414128946,0.25616863847668997
27,3.0,-484.32,-111.758,911.817,192.9937009488835,61.40444555949882,0.2546906436848727
28,3.0,-487.414,-112.652,908.93,193.01379453908066,61.172206768510854,0.2544324687325541
29,4.0,-480.56,-108.327,953.95,192.70319134545446,62.68824640380702,0.26390499908450155
30,4.0,-477.187,-102.769,957.493,192.15382423614548,62.987606867470106,0.26419478809286323
31,4.0,-476.966,-100.492,960.468,191.8976419833379,63.092212260720885,0.2648096511698039
32,4.0,-480.105,-100.577,962.402,191.83176715650683,62.99250963270046,0.2656314224242731
33,4.0,-486.265,-101.385,964.91,191.77729926698964,62.76124024960718,0.2669621521307789
34,4.0,-490.147,-101.752,970.007,191.72773183675852,62.70283364107218,0.2686230532620554
35,4.0,-489.115,-101.117,975.108,191.68047132706766,62.8781251871726,0.26968143634792124
36,4.0,-487.503,-100.155,977.318,191.6095863504139,63.013198832871126,0.2699877498670483
37,5.0,-480.56,-108.327,953.95,192.70319134545446,62.68824640380702,0.26390499908450155
38,5.0,-485.054,-112.729,953.314,193.08357154278897,62.4188545176691,0.2644064239585275
39,5.0,-488.105,-114.449,952.803,193.19610637168068,62.24767572801754,0.26469789224955453
40,5.0,-492.275,-115.103,950.475,193.16038194397672,61.99172841213267,0.2646743807313358
41,5.0,-496.842,-115.59,946.308,193.09685426522978,61.67295015740542,0.26427428592038804
42,5.0,-499.82,-115.323,941.797,192.99243166492528,61.42498814216064,0.26358754690297737
43,5.0,-500.928,-115.225,937.972,192.95402029997283,61.27722383152351,0.2628388415208995
44,5.0,-500.024,-115.329,935.248,192.9879635410859,61.247307217461376,0.26210325054687833
45,5.0,-498.27,-114.543,933.332,192.94630991092436,61.286690906506536,0.26142418489721747
46,5.0,-496.823,-113.317,931.998,192.8484164395329,61.33179360455886,0.2609048586132451
47,6.0,-508.02,-67.4404,981.825,187.56188469213626,62.437082610536045,0.27283368745973
48,6.0,-508.864,-71.2584,986.399,187.9715363022224,62.48436014021144,0.2740702814110101
49,6.0,-509.955,-73.625,990.027,188.21533882754713,62.506057406836234,0.275093431690001
50,6.0,-510.935,-75.0686,992.775,188.35832315077332,62.51751695621971,0.275881905146511
51,6.0,-511.06,-76.5269,995.11,188.5162810034298,62.557272941254475,0.27647123508448856
52,6.0,-509.595,-78.7696,996.879,188.7868370664221,62.64922551928822,0.27675156861823336
53,6.0,-507.007,-81.7136,998.7,189.15554863286889,62.786952139813316,0.2769254765076072
54,6.0,-504.211,-84.8372,1001.88,189.5509747421739,62.96300685252489,0.27740295867250964
55,6.0,-501.473,-87.9254,1005.89,189.94482733872644,63.1541286603897,0.2780885017927336
56,7.0,-508.02,-67.4404,981.825,187.56188469213626,62.437082610536045,0.27283368745973
57,7.0,-504.048,-64.2919,978.64,187.26889199796895,62.56065433787766,0.2715581639695241
58,7.0,-500.714,-63.2645,977.042,187.201082558448,62.681208210217555,0.27076673328518036
59,7.0,-499.119,-63.3439,976.48,187.23282217548152,62.740622529526156,0.2704448304839331
60,8.0,-546.164,-97.589,997.324,190.13074233239615,60.91268976515787,0.2817638074666731
61,8.0,-550.732,-88.9384,991.242,189.17356718221748,60.62935901582041,0.28075127232524577
62,8.0,-556.406,-82.242,991.115,188.4079723541538,60.42537525571791,0.28132019015760895
63,8.0,-560.968,-79.7457,997.509,188.0908028023808,60.402436817011136,0.2833408344323192
64,8.0,-562.967,-80.065,1004.2,188.0943070491492,60.47913349047933,0.28515260190982267
65,8.0,-563.362,-81.0934,1008.08,188.19120165823142,60.55064191206731,0.28612093234565833
66,9.0,-546.164,-97.589,997.324,190.13074233239615,60.91268976515787,0.2817638074666731
67,9.0,-549.325,-103.375,994.671,190.6575929276971,60.66567192721081,0.281687170657275
68,9.0,-552.194,-107.717,993.104,191.03812435621558,60.46806553927111,0.2817990133434978
69,9.0,-552.676,-109.742,993.807,191.23084257904853,60.44774277357284,0.28207436739041974
70,9.0,-550.457,-111.209,995.689,191.42174287400613,60.576571719540986,0.28226255109270876
71,9.0,-547.532,-113.022,997.223,191.66322773733796,60.723604426724094,0.2822918101184626
72,10.0,-308.554,-54.8373,550.255,190.07758392095124,60.33700638920453,0.15150530331059395
73,10.0,-308.265,-52.1566,550.824,189.60315816981506,60.42087722212498,0.1515369223925799
74,10.0,-308.757,-52.1826,552.237,189.59283085955383,60.445410713270135,0.15190175346743698
75,10.0,-309.848,-53.1687,554.193,189.73690143317785,60.43508867407374,0.1524759033793496
76,11.0,-308.554,-54.8373,550.255,190.07758392095124,60.33700638920453,0.15150530331059395
77,11.0,-308.467,-56.4893,552.976,190.37753907458227,60.442108311834716,0.15211770660602605
78,11.0,-308.521,-55.7121,554.836,190.23604720689875,60.53132101255989,0.15250890415451226
79,11.0,-309.125,-54.0552,554.966,189.9187504766098,60.5132232524846,0.15257421578179742
80,11.0,-309.848,-53.1687,554.193,189.73690143317785,60.43508867407374,0.1524759033793496
81,12.0,-452.521,-87.1042,836.76,190.89540830340985,61.1571507488795,0.23304592459116158
82,12.0,-455.449,-85.8194,836.75,190.67101810570767,61.01855770690349,0.23337323704131896
83,12.0,-457.612,-84.8746,836.278,190.50741146425207,60.90261272792756,0.23351164663591123
84,12.0,-459.076,-84.4818,835.136,190.4272349428114,60.79775434353277,0.23342606374720248
85,12.0,-460.308,-84.4257,833.822,190.3931810159969,60.69648883301053,0.23328141961967772
86,13.0,-452.521,-87.1042,836.76,190.89540830340985,61.1571507488795,0.23304592459116158
87,13.0,-451.065,-88.3681,837.87,191.08442419864596,61.251662566969785,0.23314945077190136
88,13.0,-450.21,-89.3826,838.902,191.22921916482417,61.31515584700718,0.23330367444361194
89,14.0,-527.506,-96.9611,991.665,190.41530180497853,61.593207599896346,0.2780935242071192
90,14.0,-532.16,-95.191,983.03,190.14161844427485,61.19188278072122,0.2766270613798439
91,14.0,-533.644,-95.1986,977.973,190.11478965459872,61.00136180659915,0.2756428252327231
92,14.0,-533.201,-96.0914,975.141,190.21596582014215,60.94335645917714,0.27495227757441065
93,14.0,-533.186,-96.6761,973.177,190.27709039123735,60.89027817667351,0.2745100119038669
94,14.0,-534.706,-97.1369,971.774,190.29630213608542,60.78421524343719,0.2743894094217008
95,14.0,-537.02,-98.4508,969.927,190.38856191026042,60.62493351640007,0.2742885839046775
96,14.0,-538.872,-100.611,967.584,190.5757385911251,60.466313583412486,0.274037144904895
97,15.0,-527.506,-96.9611,991.665,190.41530180497853,61.593207599896346,0.2780935242071192
98,15.0,-524.657,-99.1879,999.903,190.70558099402982,61.897677589661576,0.27971602186681443
