,id_fila,x_fila,y_fila,z_fila,ra_fila,dec_fila,redshift_fila
0,0.0,-430.219,-666.855,734.284,237.17206684531325,42.77714651053977,0.2658898250387423
1,0.0,-427.542,-668.838,732.277,237.41202426090538,42.69099295292136,0.2655744151469256
2,0.0,-426.325,-670.842,731.452,237.56374288484258,42.62157502198738,0.2656277544079048
3,0.0,-426.586,-673.554,731.684,237.65244721831098,42.543496050721906,0.2661397945391464
4,0.0,-427.198,-676.917,732.796,237.74423806465978,42.473601794567486,0.26695255312351385
5,0.0,-427.009,-679.678,734.462,237.86082923437436,42.45881255658998,0.26768299151534647
6,0.0,-426.05,-681.274,735.915,237.9792733027596,42.4852577091225,0.2681051845961197
7,1.0,-430.219,-666.855,734.284,237.17206684531325,42.77714651053977,0.2658898250387423
8,1.0,-431.035,-661.673,734.906,236.91848967460876,42.94223269927705,0.2652482334013868
9,1.0,-430.912,-657.771,734.707,236.77081297637292,43.055402841029675,0.2645713096248535
10,1.0,-430.468,-656.168,734.033,236.7337949267419,43.08680533250654,0.26414609021812413
11,1.0,-430.033,-655.777,733.154,236.74469892373656,43.07316166102026,0.26387970906424774
12,1.0,-429.588,-655.435,732.262,236.7581940831471,43.05768898476204,0.26361787073234827
13,2.0,-388.602,-607.351,671.694,237.3876266159042,42.97112823058726,0.2408609159019258
14,2.0,-391.16,-611.371,668.402,237.38856557644377,42.64265267784558,0.2411877712075536
15,2.0,-393.736,-614.656,666.827,237.35721047593688,42.41237447315634,0.24170667385309286
16,2.0,-396.706,-616.306,665.852,237.23128483664016,42.25391511272675,0.2421109376535141
17,2.0,-399.32,-616.51,665.077,237.06844596644558,42.15895192223421,0.24228155035165316
18,3.0,-388.602,-607.351,671.694,237.3876266159042,42.97112823058726,0.2408609159019258
19,3.0,-386.591,-605.765,676.06,237.45453370457298,43.2524075605566,0.24117712310082826
20,3.0,-386.046,-605.271,677.792,237.4699896397,43.353830820842916,0.24135152077163016
21,4.0,-389.677,-599.113,679.039,236.9590896327457,43.534640497085555,0.24096878849819153
22,4.0,-392.998,-596.048,680.843,236.60155718000826,43.640385804424014,0.24115170524895777
23,4.0,-394.637,-595.644,681.999,236.47399924904295,43.66622719729582,0.24146544024252925
24,5.0,-389.677,-599.113,679.039,236.9590896327457,43.534640497085555,0.24096878849819153
25,5.0,-387.02,-603.523,678.091,237.32924554669682,43.404233152985455,0.2412259342439188
