,id_fila,x_fila,y_fila,z_fila,ra_fila,dec_fila,redshift_fila
73,14.0,-665.882,-494.689,545.409,216.6089488811747,33.32465939514046,0.24276872412470377
74,14.0,-664.597,-497.05,544.314,216.79269856743917,33.259763894661674,0.24269522133146712
75,14.0,-663.788,-497.666,543.873,216.86022898745932,33.247282056259714,0.24257187818944076
76,15.0,-662.933,-493.336,544.455,216.6555806407852,33.37946068380577,0.24194351115227586
77,15.0,-663.171,-496.081,544.016,216.79810028156388,33.299973307487654,0.24227854398476573
78,15.0,-663.788,-497.666,543.873,216.86022898745932,33.247282056259714,0.24257187818944076
79,16.0,-777.903,-595.654,638.64,217.4419154593474,33.09754278724459,0.2892802775625504
80,16.0,-774.719,-588.261,643.975,217.21019364962027,33.50518127430643,0.288498821384593
81,16.0,-775.218,-580.822,650.906,216.84190831213562,33.899523577544805,0.2886188165962357
82,16.0,-777.094,-574.672,658.475,216.48344921234954,34.26653511106201,0.2892705404738537
83,16.0,-776.644,-569.314,661.847,216.2430452671763,34.50089233876643,0.2889997367423245
84,16.0,-774.291,-566.04,660.884,216.16840863817595,34.56863766237014,0.28801353500082183
85,16.0,-771.388,-566.872,660.717,216.3111514783764,34.613557644088814,0.28758295160668523
86,16.0,-767.781,-570.514,661.251,216.61488355857136,34.65582351800814,0.28750244737905045
87,16.0,-763.896,-574.554,661.076,216.94815823675196,34.66814273317449,0.2873243344227405
88,17.0,-777.903,-595.654,638.64,217.4419154593474,33.09754278724459,0.2892802775625504
89,17.0,-783.864,-602.927,640.7,217.56651137221309,32.93832120285724,0.2916264688225947
90,17.0,-786.474,-610.921,642.305,217.83951538494705,32.82063511681202,0.29341767259486207
91,18.0,-727.564,-567.64,625.598,217.9610888035713,34.13462793421968,0.27477454807408236
92,18.0,-728.848,-568.174,621.53,217.93822358002788,33.92269032719906,0.27446653475122973
93,18.0,-727.207,-572.827,619.103,218.22779820395328,33.773762408416765,0.2744556972123672
94,18.0,-724.728,-578.223,617.078,218.58455641749745,33.64685303810607,0.2744685670559971
95,18.0,-723.537,-580.869,615.462,218.75814669164592,33.55699816809139,0.27439145928319025
96,19.0,-727.564,-567.64,625.598,217.9610888035713,34.13462793421968,0.27477454807408236
97,19.0,-725.185,-568.192,629.08,218.0791670095878,34.326870955548664,0.2749570458608599
98,19.0,-723.94,-568.499,630.657,218.14200472142204,34.41662473460986,0.27502001533734344
99,20.0,-715.05,-563.872,593.725,218.25850032864795,33.10407811396211,0.26744377358154386
100,20.0,-712.446,-561.835,592.944,218.25931623548982,33.164943218991745,0.26660252702190435
101,20.0,-709.5,-561.123,592.5,218.33945137455282,33.22505526263531,0.26593223217583384
102,20.0,-705.781,-561.359,591.92,218.4977845201605,33.27981795111798,0.2652398042417066
103,20.0,-701.764,-562.057,591.332,218.6919441773354,33.33264994405411,0.2645605711567717
104,20.0,-698.252,-562.218,591.181,218.8402951938174,33.40324821630746,0.263959666855799
105,20.0,-695.804,-561.464,591.388,218.90104479940533,33.48249023080704,0.2634679178048411
106,20.0,-694.351,-560.735,591.751,218.92320058217132,33.54557848091472,0.2631725860451108
107,21.0,-715.05,-563.872,593.725,218.25850032864795,33.10407811396211,0.26744377358154386
108,21.0,-722.2,-563.249,594.588,217.95092592108378,32.991792940917485,0.2687251511988762
109,21.0,-727.218,-563.482,595.645,217.77017337607165,32.92129221801014,0.26978456164567877
110,21.0,-729.62,-564.644,597.631,217.73584986734457,32.93423208564902,0.2706471300337675
111,21.0,-730.92,-565.174,601.185,217.71250324350075,33.05105301776865,0.271457033205482
112,21.0,-731.912,-564.622,605.056,217.64782535946446,33.206658614105145,0.272114382602321
113,21.0,-731.987,-564.722,606.962,217.64989328967596,33.285860002746176,0.27241685576190705
114,21.0,-730.795,-566.851,606.878,217.79942687673162,33.27199414336895,0.27248411575879644
115,21.0,-729.249,-569.622,606.567,217.99366866082943,33.24483380813585,0.2725455186148903
116,21.0,-728.177,-571.973,606.494,218.14914632387536,33.22448266331408,0.2726687557604121
117,21.0,-727.403,-574.226,606.307,218.28824516423865,33.19411532410432,0.2728153182023995
118,22.0,-700.27,-561.262,589.898,218.71195515448116,33.31748397324196,0.2639881646732771
119,22.0,-704.425,-561.148,591.24,218.5409786773192,33.28438042586525,0.26487951880320515
120,22.0,-704.761,-561.358,591.637,218.53811080496192,33.290537959871024,0.26502335696053986
121,22.0,-701.764,-562.057,591.332,218.6919441773354,33.33264994405411,0.2645605711567717
122,22.0,-698.252,-562.218,591.181,218.8402951938174,33.40324821630746,0.263959666855799
123,22.0,-695.804,-561.464,591.388,218.90104479940533,33.48249023080704,0.2634679178048411
124,22.0,-694.351,-560.735,591.751,218.92320058217132,33.54557848091472,0.2631725860451108
125,23.0,-700.27,-561.262,589.898,218.71195515448116,33.31748397324196,0.2639881646732771
126,23.0,-697.162,-561.389,590.409,218.8427205504501,33.409080122825415,0.2635476310874247
127,23.0,-695.435,-561.174,591.159,218.90143183557723,33.48612092098105,0.26333187374128164
128,23.0,-694.351,-560.735,591.751,218.92320058217132,33.54557848091472,0.2631725860451108
129,24.0,-685.309,-556.758,596.001,219.09106063796312,34.01932126286824,0.26171306008265427
130,24.0,-689.364,-560.634,592.322,219.12017018259584,33.68787079043934,0.26239418618357796
131,24.0,-692.291,-561.334,590.105,219.03636042978104,33.508317310113945,0.2626655865070067
132,24.0,-693.968,-560.806,590.405,218.94219989121285,33.492998320398335,0.26292183014237763
133,24.0,-694.351,-560.735,591.751,218.92320058217132,33.54557848091472,0.2631725860451108
134,25.0,-685.309,-556.758,596.001,219.09106063796312,34.01932126286824,0.26171306008265427
135,25.0,-677.836,-552.874,599.45,219.20225620679977,34.42310224672016,0.26043234662036807
136,25.0,-672.994,-551.439,602.157,219.3305651234635,34.68656881609452,0.25982902748211856
137,25.0,-670.838,-550.944,603.207,219.395483944553,34.79446644051828,0.25955907126685285
138,26.0,-633.093,-476.406,536.61,216.96166418659067,34.108413525822826,0.2334773722186256
139,26.0,-639.796,-475.869,533.03,216.64122109803174,33.76232022864953,0.2340432754393306
140,26.0,-642.299,-475.868,532.011,216.534094436406,33.64514536019845,0.23432945897123134
141,27.0,-633.093,-476.406,536.61,216.96166418659067,34.108413525822826,0.2334773722186256
142,27.0,-628.52,-477.046,544.755,217.19845883228606,34.620723958204785,0.2339700384261639
143,27.0,-627.194,-477.129,549.73,217.26155161785965,34.89892406304958,0.23449021598512318
144,27.0,-626.758,-476.987,551.584,217.27253353204486,35.004290731579275,0.23467325455945248
145,28.0,-777.023,-580.232,677.82,216.7500665348816,34.951879793183544,0.2929162512851587
146,28.0,-778.619,-574.107,670.756,216.40283953887487,34.73610740736502,0.29132068729146243
147,28.0,-777.127,-568.945,664.548,216.2083536872161,34.60512620600536,0.28944551881732544
148,28.0,-774.291,-566.04,660.884,216.16840863817595,34.56863766237014,0.28801353500082183
149,28.0,-771.388,-566.872,660.717,216.3111514783764,34.613557644088814,0.28758295160668523
150,28.0,-767.781,-570.514,661.251,216.61488355857136,34.65582351800814,0.28750244737905045
151,28.0,-763.896,-574.554,661.076,216.94815823675196,34.66814273317449,0.2873243344227405
152,29.0,-777.023,-580.232,677.82,216.7500665348816,34.951879793183544,0.2929162512851587
153,29.0,-776.364,-584.162,681.799,216.95901492243627,35.05870601903018,0.29392597346500815
154,29.0,-776.412,-585.656,683.356,217.0276468816228,35.094189037024364,0.29436989522859064
155,30.0,-724.949,-574.554,639.409,218.3983739831726,34.65368142025675,0.2773226448378097
156,30.0,-722.953,-582.573,644.231,218.86270672988206,34.75541601573262,0.27880016427634724
157,30.0,-724.847,-589.034,644.46,219.09842053033117,34.605549267642175,0.28004134124729013
158,30.0,-727.532,-592.296,642.67,219.1496130826396,34.41281409134178,0.2806773080078811
159,30.0,-726.09,-593.234,642.156,219.24969652761678,34.40638371053374,0.2804854988125012
160,30.0,-722.937,-591.986,641.501,219.31276061327594,34.47134977806681,0.27968090375678234
161,30.0,-720.512,-589.385,640.02,219.2834607908284,34.5105860943935,0.2786890106871075
162,31.0,-724.949,-574.554,639.409,218.3983739831726,34.65368142025675,0.2773226448378097
163,31.0,-725.256,-570.83,633.724,218.20535684475456,34.47451052836773,0.27601864515580876
164,31.0,-723.94,-568.499,630.657,218.14200472142204,34.41662473460986,0.27502001533734344
165,32.0,-705.616,-541.613,614.483,217.50893258410738,34.636951871893054,0.2658741226724794
166,32.0,-702.834,-545.156,612.434,217.79908722414652,34.548659218333114,0.26555980814885394
167,32.0,-700.782,-547.639,611.064,218.00650281392188,34.49156844494572,0.26533525883124576
168,32.0,-699.685,-548.947,610.424,218.11642046695212,34.46527392434252,0.26522753111312714
169,33.0,-705.616,-541.613,614.483,217.50893258410738,34.636951871893054,0.2658741226724794
170,33.0,-709.768,-540.37,613.446,217.2832254027801,34.51528337304181,0.2662703846497127
171,33.0,-712.776,-540.051,612.243,217.15021981737564,34.39690107135224,0.2665692240071757
172,33.0,-714.096,-540.049,611.682,217.0991035524142,34.341059939580624,0.2667142665834977
173,34.0,-721.543,-545.723,596.438,217.1012282343194,33.396219946086276,0.26652428767264763
174,34.0,-725.642,-543.487,595.068,216.83225685271364,33.27965035693258,0.2667506137475568
175,34.0,-727.77,-542.501,595.027,216.7019211082425,33.24555710296273,0.2669900208066887
176,34.0,-726.172,-541.223,595.321,216.6975182718535,33.317823908222024,0.2665824596296648
177,34.0,-722.426,-538.006,595.187,216.67583893647154,33.455474368788614,0.26548078160797056
178,34.0,-719.426,-534.516,594.61,216.61144999953135,33.56169092685166,0.2644124564422429
179,34.0,-717.839,-532.812,593.775,216.58444607283644,33.59213307371122,0.2637895460497272
180,34.0,-716.959,-532.301,592.927,216.59177127028343,33.58427960104456,0.26344489618037203
181,35.0,-721.543,-545.723,596.438,217.1012282343194,33.396219946086276,0.26652428767264763
182,35.0,-716.109,-554.004,595.15,217.72664115935186,33.318536581843645,0.26649512527189784
183,35.0,-710.52,-559.476,593.264,218.2175202472774,33.265284915232435,0.265994120209456
184,35.0,-705.781,-561.359,591.92,218.4977845201605,33.27981795111798,0.2652398042417066
185,35.0,-701.764,-562.057,591.332,218.6919441773354,33.33264994405411,0.2645605711567717
186,35.0,-698.252,-562.218,591.181,218.8402951938174,33.40324821630746,0.263959666855799
187,35.0,-695.804,-561.464,591.388,218.90104479940533,33.48249023080704,0.2634679178048411
188,35.0,-694.351,-560.735,591.751,218.92320058217132,33.54557848091472,0.2631725860451108
189,36.0,-690.193,-564.469,598.405,219.2777508880771,33.86719157074002,0.2639523573911434
190,36.0,-687.422,-565.766,600.227,219.4552596289066,33.98716041171088,0.2639318506230852
191,36.0,-685.14,-567.77,601.801,219.64826900735818,34.071185099541985,0.2640580671116831
192,36.0,-684.136,-569.6,604.585,219.78018986696642,34.18212914066531,0.2645550654290659
193,36.0,-684.459,-570.285,609.953,219.80075402289458,34.39731243211557,0.2654995945764887
194,36.0,-685.363,-570.313,615.235,219.76495080859533,34.60653996278456,0.26644136381627165
195,36.0,-686.236,-570.332,617.767,219.7300326253068,34.696072735925036,0.26696829363451563
196,37.0,-690.193,-564.469,598.405,219.2777508880771,33.86719157074002,0.2639523573911434
197,37.0,-691.342,-563.836,597.24,219.1995631792982,33.8010068744585,0.2638887403883665
198,38.0,-660.858,-528.323,561.65,218.64059185321756,33.57711425799988,0.24869533637953234
199,38.0,-657.964,-526.463,558.519,218.66468230179592,33.536528928603566,0.2475010006353612
200,38.0,-656.24,-525.185,556.21,218.67008158055555,33.4944719466983,0.2467030783255127
201,38.0,-655.807,-523.993,554.142,218.62502576811664,33.4302668820795,0.2461709293588052
202,38.0,-656.218,-522.712,551.801,218.53915740147934,33.33380475282321,0.24573175422221194
203,38.0,-656.026,-521.745,549.519,218.4956324906817,33.24845057388328,0.24524202000632297
204,38.0,-655.115,-521.273,547.838,218.5091586891776,33.19955443084141,0.24478318388433076
205,38.0,-654.514,-520.701,546.477,218.5041312022039,33.16019473355815,0.24440945034206288
206,38.0,-653.716,-519.077,544.829,218.45099947305124,33.13230580255109,0.2438189763832447
207,38.0,-652.203,-517.615,542.733,218.43695499337045,33.09710170423021,0.2430652213655285
208,38.0,-649.803,-518.039,540.831,218.56271767959765,33.055965095495615,0.24244383722420837
209,38.0,-646.445,-519.246,540.764,218.77258213862086,33.11168084986405,0.24202770015069494
210,38.0,-643.338,-520.21,542.526,218.9593750409026,33.25454608876275,0.24188376311971468
211,38.0,-641.497,-521.37,544.43,219.10212624267098,33.368917628184064,0.24200353314652384
212,38.0,-640.568,-522.703,545.864,219.21441893297205,33.434316817907906,0.24223497652826728
213,38.0,-640.117,-523.611,546.936,219.28291380758301,33.47884260669633,0.2424373808358693
214,38.0,-640.101,-523.761,547.825,219.29165873321037,33.519036633202774,0.2425827919579459
215,38.0,-640.298,-523.538,548.702,219.27106070297864,33.56088326902622,0.242711176786275
216,39.0,-660.858,-528.323,561.65,218.64059185321756,33.57711425799988,0.24869533637953234
217,39.0,-664.497,-532.79,566.616,218.7224447662529,33.634369496339076,0.2506360685313228
218,39.0,-666.433,-535.604,569.582,218.78841158580042,33.671039822063655,0.2517760965773028
219,39.0,-667.065,-536.485,570.597,218.80787497045858,33.68583104883539,0.25215012938284115
220,40.0,-692.78,-532.179,581.167,217.5307105734992,33.63436352718516,0.25750501967119205
221,40.0,-697.995,-530.736,583.889,217.24834956182931,33.65919797607172,0.2586128602892199
222,40.0,-697.222,-528.806,584.739,217.1783928528826,33.75150840964118,0.25834777386725244
223,40.0,-691.094,-528.724,582.875,217.41792834366376,33.81639958773909,0.25700402393336386
224,40.0,-685.247,-530.207,580.403,217.73076245978982,33.81760629802756,0.25583261151109216
225,40.0,-683.017,-530.909,579.487,217.8579172221259,33.816521566677885,0.2554096215461836
226,41.0,-692.78,-532.179,581.167,217.5307105734992,33.63436352718516,0.25750501967119205
227,41.0,-685.881,-531.508,579.669,217.7730864755642,33.744465275330434,0.2560081210397605
228,41.0,-683.017,-530.909,579.487,217.8579172221259,33.816521566677885,0.2554096215461836
229,42.0,-645.154,-522.898,549.642,219.02480333644223,33.49902195652589,0.24357470114091517
230,42.0,-647.884,-522.06,549.083,218.8616029559817,33.421584291921086,0.24384092677186625
231,42.0,-650.829,-521.51,548.593,218.70523557161297,33.336427114914684,0.24419457919958706
232,42.0,-653.271,-521.182,547.774,218.58299395762666,33.24354507597407,0.24444783068569162
233,42.0,-654.277,-520.661,546.497,218.51209670965878,33.167754955654246,0.2443664869053567
234,42.0,-653.716,-519.077,544.829,218.45099947305124,33.13230580255109,0.2438189763832447
235,42.0,-652.203,-517.615,542.733,218.43695499337045,33.09710170423021,0.2430652213655285
236,42.0,-649.803,-518.039,540.831,218.56271767959765,33.055965095495615,0.24244383722420837
237,42.0,-646.445,-519.246,540.764,218.77258213862086,33.11168084986405,0.24202770015069494
238,42.0,-643.338,-520.21,542.526,218.9593750409026,33.25454608876275,0.24188376311971468
239,42.0,-641.497,-521.37,544.43,219.10212624267098,33.368917628184064,0.24200353314652384
240,42.0,-640.568,-522.703,545.864,219.21441893297205,33.434316817907906,0.24223497652826728
241,42.0,-640.117,-523.611,546.936,219.28291380758301,33.47884260669633,0.2424373808358693
242,42.0,-640.101,-523.761,547.825,219.29165873321037,33.519036633202774,0.2425827919579459
243,42.0,-640.298,-523.538,548.702,219.27106070297864,33.56088326902622,0.242711176786275
244,43.0,-645.154,-522.898,549.642,219.02480333644223,33.49902195652589,0.24357470114091517
245,43.0,-642.655,-524.07,549.896,219.19643247236263,33.549347817926936,0.24335112470521972
246,43.0,-641.025,-524.171,549.401,219.27312679540645,33.56375646303919,0.24302031027082346
247,43.0,-640.298,-523.538,548.702,219.27106070297864,33.56088326902622,0.242711176786275
248,44.0,-655.546,-493.815,582.076,216.9902797476469,35.34500802985552,0.24625911830572422
249,44.0,-654.521,-494.354,579.121,217.06343267602784,35.22376434384536,0.2457097821666373
250,44.0,-654.025,-494.257,578.366,217.07891617568782,35.203503134504125,0.24549986049435332
251,45.0,-655.546,-493.815,582.076,216.9902797476469,35.34500802985552,0.24625911830572422
252,45.0,-655.063,-493.761,587.656,217.00756532891472,35.617182514031484,0.24701395330694342
253,45.0,-654.052,-494.343,591.037,217.0825734626067,35.78806070984639,0.24743145040757442
254,46.0,-634.218,-508.934,568.524,218.7456171815631,34.959124463387646,0.2426219181667688
255,46.0,-631.399,-515.26,567.851,219.21653770766304,34.8682077294222,0.2429029102818374
256,46.0,-630.339,-517.527,567.112,219.38700976987084,34.812934242364086,0.2429245167560109
257,46.0,-630.354,-517.36,566.723,219.37727248913947,34.79761580789336,0.24284666332594318
258,46.0,-630.512,-516.865,567.019,219.34333819875818,34.817953541861066,0.24284965510096068
259,47.0,-634.218,-508.934,568.524,218.7456171815631,34.959124463387646,0.2426219181667688
260,47.0,-636.97,-502.285,570.956,218.25767360519183,35.13996318780029,0.24256244353675943
261,47.0,-638.064,-499.541,572.852,218.0574305829397,35.2572302264505,0.2426691230776656
262,48.0,-646.193,-496.992,576.476,217.56416106884123,35.266070475365844,0.2442448208629766
263,48.0,-640.224,-498.816,574.243,217.92312985516074,35.28090328594919,0.2431444674576792
264,48.0,-638.064,-499.541,572.852,218.0574305829397,35.2572302264505,0.2426691230776656
265,49.0,-646.193,-496.992,576.476,217.56416106884123,35.266070475365844,0.2442448208629766
266,49.0,-652.014,-495.075,577.842,217.20944549228662,35.21557907575775,0.24518538189456535
267,49.0,-654.025,-494.257,578.366,217.07891617568782,35.203503134504125,0.24549986049435332
268,50.0,-624.176,-475.274,555.598,217.28717898173258,35.305964695543445,0.2346171415082559
269,50.0,-625.807,-476.763,552.575,217.30149591554527,35.083173420003035,0.23463145061703974
270,50.0,-626.758,-476.987,551.584,217.27253353204486,35.004290731579275,0.23467325455945248
271,51.0,-624.176,-475.274,555.598,217.28717898173258,35.305964695543445,0.2346171415082559
272,51.0,-624.073,-474.728,559.554,217.25999635078668,35.512171842470494,0.23512339483529832
273,51.0,-624.649,-475.448,561.478,217.27636862775685,35.574303370714404,0.23560138655433205
274,52.0,-635.469,-524.598,554.362,219.54065650482707,33.9305235602362,0.24286742393320926
275,52.0,-633.296,-524.344,553.005,219.62341000499674,33.924697550299584,0.24227453673921082
276,52.0,-632.438,-524.127,552.269,219.64991911215552,33.91516428380148,0.24199551163812807
277,52.0,-632.293,-523.982,552.048,219.6485850721241,33.91114101859007,0.24191945719556693
278,53.0,-635.469,-524.598,554.362,219.54065650482707,33.9305235602362,0.24286742393320926
279,53.0,-638.767,-524.133,552.041,219.37020105958138,33.747043862285246,0.24301745899095953
280,53.0,-640.244,-523.722,549.786,219.28329527735843,33.610610494690114,0.24288320903881058
281,53.0,-640.298,-523.538,548.702,219.27106070297864,33.56088326902622,0.242711176786275
282,54.0,-646.832,-516.716,576.555,218.61929824209398,34.854221206625404,0.2469565970265712
283,54.0,-638.001,-513.781,569.849,218.8444276634834,34.82455989906824,0.24409538104428902
284,54.0,-632.168,-515.681,567.587,219.2052988248062,34.827310560549336,0.24304758443384364
285,54.0,-630.339,-517.527,567.112,219.38700976987084,34.812934242364086,0.2429245167560109
286,54.0,-630.354,-517.36,566.723,219.37727248913947,34.79761580789336,0.24284666332594318
287,54.0,-630.512,-516.865,567.019,219.34333819875818,34.817953541861066,0.24284965510096068
288,55.0,-646.832,-516.716,576.555,218.61929824209398,34.854221206625404,0.2469565970265712
289,55.0,-648.257,-524.521,587.299,218.97719031507393,35.156844244121714,0.2498447089839278
290,55.0,-648.214,-527.517,591.696,219.1387200739254,35.29824374503894,0.2509018803972
291,55.0,-647.763,-528.781,591.303,219.22540219719914,35.265784614222454,0.25093829969712944
292,56.0,-496.064,-371.641,429.989,216.83980015213112,34.74959724056067,0.18178387732008966
293,56.0,-493.91,-370.252,425.788,216.8564944558276,34.59720704217964,0.18065269323791197
294,56.0,-490.504,-372.125,421.407,217.18607932062517,34.389666533414626,0.1796982000651054
295,56.0,-487.046,-374.864,417.983,217.58434799578052,34.219078865075566,0.17898740085395468
296,56.0,-484.874,-376.323,416.413,217.81594503693142,34.15468887674992,0.17859365408193553
297,56.0,-483.711,-377.302,415.747,217.9547773161342,34.125824956094725,0.17843376218034387
298,57.0,-496.064,-371.641,429.989,216.83980015213112,34.74959724056067,0.18178387732008966
299,57.0,-494.859,-376.877,432.161,217.29234054252595,34.78997899085451,0.18255000154061815
300,57.0,-493.085,-381.103,431.749,217.7002621609427,34.71417580154244,0.18273199920612643
301,57.0,-491.813,-383.808,430.434,217.96826979687978,34.60428297501609,0.1826792330195669
302,57.0,-491.564,-385.231,429.949,218.08524258146483,34.54491488130762,0.1827510629178952
303,58.0,-499.737,-387.341,438.047,217.77889495597861,34.71469063605571,0.18551816934613283
304,58.0,-497.265,-384.029,436.164,217.67827679623986,34.76861155772976,0.184422041677846
305,58.0,-494.975,-381.693,434.139,217.63710702001697,34.78248320402129,0.18345979037582394
306,58.0,-493.004,-381.956,431.969,217.7668178443829,34.70813660537322,0.1828584341822306
307,58.0,-491.813,-383.808,430.434,217.96826979687978,34.60428297501609,0.1826792330195669
308,58.0,-491.564,-385.231,429.949,218.08524258146483,34.54491488130762,0.1827510629178952
